,id_municipio,nome_municipio,ano,meanApgar1
0,3300100,Angra Dos Reis,2015,8.21740713765477
1,3300159,Aperibé,2015,8.73728813559322
2,3300209,Araruama,2015,8.270833333333334
3,3300233,Armação Dos Búzios,2015,8.272863568215891
4,3300258,Arraial Do Cabo,2015,7.041237113402062
5,3300308,Barra Do Piraí,2015,8.239071038251366
6,3300407,Barra Mansa,2015,8.368471035137702
7,3300456,Belford Roxo,2015,7.867065470255899
8,3300506,Bom Jardim,2015,8.663185378590079
9,3300605,Bom Jesus Do Itabapoana,2015,8.27638190954774
10,3300704,Cabo Frio,2015,8.244811818501583
11,3300803,Cachoeiras De Macacu,2015,8.369942196531792
12,3300902,Cambuci,2015,7.821917808219178
13,3300936,Carapebus,2015,10.0
14,3301009,Campos Dos Goytacazes,2015,8.045675618524001
15,3301108,Cantagalo,2015,8.053846153846154
16,3301207,Carmo,2015,8.609848484848484
17,3301306,Casimiro De Abreu,2015,8.496221662468514
18,3301405,Conceição De Macabu,2015,8.5
19,3301504,Cordeiro,2015,8.396946564885496
20,3301603,Duas Barras,2015,8.914285714285715
21,3301702,Duque De Caxias,2015,8.265505804311774
22,3301801,Engenheiro Paulo De Frontin,2015,9.0
23,3301850,Guapimirim,2015,8.293885601577909
24,3301900,Itaboraí,2015,8.449265687583445
25,3302007,Itaguaí,2015,8.247727272727273
26,3302106,Itaocara,2015,8.773851590106007
27,3302205,Itaperuna,2015,8.226269881990765
28,3302254,Itatiaia,2015,8.0
29,3302304,Laje Do Muriaé,2015,8.906666666666666
30,3302403,Macaé,2015,8.320682384512171
31,3302502,Magé,2015,8.025234741784038
32,3302601,Mangaratiba,2015,8.610526315789473
33,3302700,Maricá,2015,6.777777777777778
34,3302858,Mesquita,2015,8.346986301369864
35,3302908,Miguel Pereira,2015,8.256470588235294
36,3303005,Miracema,2015,8.634218289085545
37,3303104,Natividade,2015,8.317241379310344
38,3303203,Nilópolis,2015,8.3219860511458
39,3303302,Niterói,2015,8.392876712328768
40,3303401,Nova Friburgo,2015,8.385022385022385
41,3303500,Nova Iguaçu,2015,8.204344158582876
42,3303609,Paracambi,2015,7.967532467532467
43,3303708,Paraíba Do Sul,2015,8.93939393939394
44,3303807,Paraty,2015,8.677777777777777
45,3303906,Petrópolis,2015,8.248118586088939
46,3303955,Pinheiral,2015,8.230263157894736
47,3304003,Piraí,2015,8.417283950617284
48,3304102,Porciúncula,2015,8.246913580246913
49,3304110,Porto Real,2015,8.21875
50,3304128,Quatis,2015,9.0
51,3304151,Quissamã,2015,8.114285714285714
52,3304201,Resende,2015,8.19664268585132
53,3304300,Rio Bonito,2015,8.318623124448367
54,3304409,Rio Claro,2015,8.411290322580646
55,3304524,Rio Das Ostras,2015,8.294085129906026
56,3304557,Rio De Janeiro,2015,8.329583790166147
57,3304607,Santa Maria Madalena,2015,7.933333333333334
58,3304706,Santo Antônio De Pádua,2015,9.124579124579125
59,3304755,São Francisco De Itabapoana,2015,7.409090909090909
60,3304805,São Fidélis,2015,8.01311475409836
61,3304904,São Gonçalo,2015,8.442758620689656
62,3305000,São João Da Barra,2015,8.2874251497006
63,3305109,São João De Meriti,2015,8.100295566502464
64,3305158,São José Do Vale Do Rio Preto,2015,8.634615384615385
65,3305208,São Pedro Da Aldeia,2015,7.958650707290533
66,3305307,São Sebastião Do Alto,2015,8.228260869565217
67,3305505,Saquarema,2015,8.261904761904763
68,3305554,Seropédica,2015,8.47274275979557
69,3305604,Silva Jardim,2015,5.75
70,3305703,Sumidouro,2015,8.654929577464788
71,3305752,Tanguá,2015,9.0
72,3305802,Teresópolis,2015,8.42103205629398
73,3305901,Trajano De Moraes,2015,8.76271186440678
74,3306008,Três Rios,2015,8.609659931000493
75,3306107,Valença,2015,8.057986870897155
76,3306156,Varre-Sai,2015,8.106382978723405
77,3306206,Vassouras,2015,8.096302665520206
78,3306305,Volta Redonda,2015,8.541627469426153
